"","Otu000012","Otu000005","Otu000030","Otu000004","Otu000008","Otu000018","Otu000002","Otu000082","Otu000027","Otu000124","Otu000020"
"2921652",0.0707157114342743,0.0259481037924152,0.0403953996768368,0.00285143997718848,0.016823495865412,0.00047523999619808,0.0240471438076229,0.00389696796882426,0.00133067198935462,0.00190095998479232,0.00541773595665811
"2981651",0.0182492158540063,0.0652979754776162,0.0266134397870925,0.0119760479041916,0.0407755916737953,0.000760383993916928,0.0363083357095333,0.00636821594905427,0.00978994392168045,0.0134968158920255,0.0166333998669328
"2987670",0.000285143997718848,0.000380191996958464,0,0.00646326394829389,0,0.00095047999239616,0.0904856952761144,0.000285143997718848,0.00332667997338656,0,0
"2997651",0.00256629597946963,0.0473339036213288,0.000760383993916928,0.00104552799163578,0.000855431993156544,0.00304153597566771,0.031936127744511,9.5047999239616e-05,0.0284193517726452,0.0152076798783386,0.0125463358996293
"3009670",0.0442923676456611,0.0174888318600893,0.00807907993536736,0.0479041916167665,0.0326014637391883,0.0029464879764281,0.00646326394829389,0.00313658397490733,0.00275639197794886,0.00456230396350157,0.015587871875297
"3013653",0.0130215758958274,0.0114057599087539,0.000380191996958464,0.00741374394069005,0.00931470392548237,0.000190095998479232,0.0321262237429902,0,0.00551278395589773,0.00427715996578272,0.00845927193232583
"3021690",0.00931470392548237,0.0795551753635586,0.000380191996958464,0.0312707917498337,0.0586446155308431,0.0354529037163768,0.00855431993156544,0.000285143997718848,0.0171086398631309,0.00256629597946963,0.0223362798213098
"3023652",0.0164433038684536,0.00161581598707347,0.00104552799163578,0.000760383993916928,0.0147324398821405,0.000380191996958464,0.0780344073757247,0.000760383993916928,0.00047523999619808,0.00199600798403194,0.014352247885182
"3025650",0.0199600798403194,0.0543674555650604,0.0236669518106644,0.0185343598517251,0.0298450717612394,0.00095047999239616,0.014352247885182,0.00199600798403194,0.0165383518676932,0.00437220796502234,0.0166333998669328
"3043652",0.00978994392168045,0.00560783195513734,0.0332667997338656,0.00617811995057504,0.0353578557171372,0.00931470392548237,0.0840224313278205,0.00209105598327155,0.000285143997718848,0.00437220796502234,0.000380191996958464
"3047652",0.000855431993156544,0,0.00285143997718848,0.0277540157779679,9.5047999239616e-05,0.00114057599087539,0.0885847352913221,0.000855431993156544,0.0259481037924152,0.0242372398061021,0.0306054557551564
"3049660",0.0420112156639103,0.000190095998479232,0.00332667997338656,0.0047523999619808,0,0.0218610398251117,0,0.000760383993916928,0,0.0071285999429712,0.0116909039064728
"3051650",0.00674840794601274,0.0724265754205874,0.00199600798403194,0.00731869594145043,0.00161581598707347,0.00190095998479232,0.0135918638912651,0.000855431993156544,0.0139720558882236,0.000190095998479232,0.0158730158730159
"3053650",9.5047999239616e-05,0.206064062351487,0.0041821119665431,0.0907708392738333,0.0184393118524855,0.000285143997718848,0,9.5047999239616e-05,0.0296549757627602,0,0
"3061660",0,0.0382092956943256,0.00522763995817888,0.0185343598517251,9.5047999239616e-05,0.0449577036403384,0.0251877197984982,0.00047523999619808,0.0134017678927859,0.000760383993916928,0
"3063660",0.101891455184868,0.000855431993156544,0.00380191996958464,0.00047523999619808,0.0240471438076229,0.000190095998479232,0.105218135158255,0.00228115198175078,0.000665335994677312,0.00332667997338656,0.00104552799163578
"3069660",0.00437220796502234,0.0880144472958844,0.00636821594905427,0.024997623800019,0.0187244558502044,0,0.0376390076988879,0.000285143997718848,0.0198650318410797,0.00342172797262618,0.0149225358806197
"3073680",0.00731869594145043,0.147799638817603,0.000855431993156544,0.0654880714760954,0.0463834236289326,0.00114057599087539,0.0134017678927859,0.000285143997718848,0.023761999809904,0.000190095998479232,0.0531318315749453
"3075653",0.0269936317840509,0.00465735196274118,0.00579792795361658,0.0392548236859614,0.00247124798023002,0.0630168234958654,0.00095047999239616,0.00190095998479232,0.00570287995437696,9.5047999239616e-05,0.00864936793080506
"3085650",0.000855431993156544,0.214998574280011,0.000285143997718848,0.124227735006178,0.0127364318981085,9.5047999239616e-05,0.0520863035833096,9.5047999239616e-05,0.000570287995437696,0.00209105598327155,0.000190095998479232
"3087661",0.0132116718943066,0.0871590153027279,0.000190095998479232,0.0110255679117955,0.00826917593384659,0.00047523999619808,0.00617811995057504,9.5047999239616e-05,0.00722364794221082,0.00114057599087539,0.0101701359186389
"3089650",0.0041821119665431,0.0211006558311948,0.00313658397490733,0.260621613915027,0.00722364794221082,0.00095047999239616,0.0371637677026899,0.000285143997718848,0.0366885277064918,0.000665335994677312,0.000285143997718848
"3091650",0.0565535595475715,0.0018059119855527,0.00114057599087539,0.00228115198175078,0.00161581598707347,9.5047999239616e-05,0.130881094952951,0,0.000570287995437696,0.00703355194373158,0.0162532078699743
"3099680",0.000190095998479232,0.0023761999809904,0.0932420872540633,0.029940119760479,0,0.000285143997718848,0.00513259195893926,9.5047999239616e-05,0.00323163197414694,9.5047999239616e-05,0.000190095998479232
"3101650",0.0134017678927859,0.0263282957893736,0.0260431517916548,0.0114057599087539,0.0321262237429902,0.043817127649463,0.0288945917688433,0.00047523999619808,0.0029464879764281,0.00522763995817888,0.00636821594905427
"3109650",0.00095047999239616,0.0847828153217375,0.0193897918448817,0.021290751829674,0.0115958559072332,0,0.00998003992015968,0.00370687197034502,0.0116909039064728,0.00199600798403194,0.0144472958844216
"3111650",0.0322212717422298,0.000855431993156544,0.00285143997718848,0.00095047999239616,0.0610208155118335,0.000570287995437696,0.0440072236479422,0.00095047999239616,0.000760383993916928,0,0.00703355194373158
"3123653",0.00798403193612774,0.00171086398631309,0.0336469917308241,0.000855431993156544,0.00940975192472198,0.029464879764281,0.0255679117954567,0.00047523999619808,0,0,0.000285143997718848
"3125660",9.5047999239616e-05,0.152076798783386,0.00142571998859424,0.0324113677407091,0.102746887178025,0.0825016633399867,0.0117859519057124,0.000285143997718848,0.0140671038874632,0.00446725596426195,0
"3137650",0.0115958559072332,0.0182492158540063,0,0.00883946392928429,0.0309856477521148,9.5047999239616e-05,0.0148274878813801,0,0.00608307195133542,0.000855431993156544,0.00798403193612774
"3159650",0.00218610398251117,0.00114057599087539,0.00199600798403194,0.0623514875011881,0.0195798878433609,0.000285143997718848,0.00361182397110541,0,0.0169185438646517,0.00437220796502234,0.00228115198175078
"3181650",0.00323163197414694,0.0217659918258721,0.0780344073757247,0.00969489592244083,0.018819503849444,0.000760383993916928,0.00142571998859424,0,0.00864936793080506,0.000855431993156544,0.0250926717992586
"3185650",0.00332667997338656,0.0246174318030605,0.0029464879764281,0.0463834236289326,0.00836422393308621,0.00104552799163578,0.0455279916357761,0.00095047999239616,0.00427715996578272,0.0071285999429712,0.0264233437886132
"3191650",0.00608307195133542,0.0534169755726642,0.161201406710389,0.0111206159110351,0.0284193517726452,0.00142571998859424,0.0119760479041916,0.00228115198175078,0.0109305199125558,0.0122611919019105,0.00389696796882426
"3209651",0.0183442638532459,0.0391597756867218,0.00370687197034502,0.00437220796502234,0.0253778157969775,0.00332667997338656,0.0110255679117955,0.000570287995437696,0.00256629597946963,0.0047523999619808,0.00636821594905427
"3211670",0.0142571998859424,0.00541773595665811,0.0248075278015398,0.0258530557931756,0.000760383993916928,0.000665335994677312,0.0745176314038589,0.000760383993916928,0.00446725596426195,0.00161581598707347,0
"3219650",0.00855431993156544,0.0323163197414694,0.00484744796122042,0.0244273358045813,0.00741374394069005,0.000190095998479232,0.013116623895067,0.00152076798783386,0.0101701359186389,0.00142571998859424,0.0236669518106644
"3221650",0.00874441593004467,0.0408706396730349,0.00133067198935462,0.0150175838798593,0.0446725596426195,0.000190095998479232,0.00931470392548237,0.00047523999619808,0.0276589677787283,0.00304153597566771,0.00370687197034502
"3239650",0.0119760479041916,0.065583119475335,0.00313658397490733,0.00959984792320122,0.0340271837277825,0,0.00579792795361658,0.000665335994677312,0.0113107119095143,0.00095047999239616,0.000665335994677312
"3241660",0.00104552799163578,0.132021670943827,0.00494249596046003,0.0140671038874632,0.00921965592624275,0.00095047999239616,0.0047523999619808,0.00218610398251117,0.0359281437125748,0.000855431993156544,0.00361182397110541
"3245680",0.0148274878813801,0.0509457275924342,0.00152076798783386,0.0343123277255014,0.0178690238570478,0.0153027278775782,0.045052751639578,0.00133067198935462,0.0123562399011501,0.00047523999619808,0.00826917593384659
"3247652",0.0482843836137249,0.00579792795361658,0.0142571998859424,0.00218610398251117,0.00408706396730349,0.00209105598327155,0.0627316794981466,0.00095047999239616,0.00275639197794886,0.00370687197034502,0.00589297595285619
"3251653",9.5047999239616e-05,0.000855431993156544,0.00171086398631309,0.0228115198175078,9.5047999239616e-05,0.0231917118144663,0.0775591673795267,0.0233818078129455,0.000380191996958464,0,0
"3257660",0.00142571998859424,0.0288945917688433,0.020055127839559,0.0101701359186389,0.0116909039064728,0.000380191996958464,0.0183442638532459,0.00218610398251117,0.00304153597566771,0,0.000190095998479232
"3271650",0.0147324398821405,0.100370687197034,0.00304153597566771,0.0124512879003897,0.0242372398061021,0.000760383993916928,0.016823495865412,9.5047999239616e-05,0.00636821594905427,0.00465735196274118,0.000760383993916928
"3291670",0.0089345119285239,0.104742895162057,0.00627316794981466,0.00741374394069005,0.0346925197224598,0.000665335994677312,0.028229255774166,0.00285143997718848,0.00788898393688813,0.0029464879764281,0.0222412318220701
"3293653",0.0100750879193993,0.036878623704971,0.000285143997718848,0.00560783195513734,0.0204353198365174,0.000285143997718848,0.018819503849444,9.5047999239616e-05,0.000855431993156544,0.00171086398631309,0.00190095998479232
"3311680",0,0.0357380477140956,0.000760383993916928,0.145613534835092,0.0235719038114248,0.0159680638722555,0.0218610398251117,0.000190095998479232,0,0,0.0656781674745747
"3323670",0.0243322878053417,0.0374489117004087,0.00522763995817888,0.00722364794221082,0.00104552799163578,9.5047999239616e-05,0.0123562399011501,9.5047999239616e-05,0.00256629597946963,0.00047523999619808,0.0239520958083832
"3327650",0.021290751829674,0.0327915597376675,0.00703355194373158,0.0285143997718848,0.0287995437696036,0.00104552799163578,0.0300351677597187,0.000380191996958464,0.00617811995057504,0.00218610398251117,0.00361182397110541
"3335650",0.00741374394069005,0.0111206159110351,0.00380191996958464,0.00503754395969965,0.00551278395589773,0.00104552799163578,0.0798403193612774,0.00047523999619808,0.00361182397110541,0.000665335994677312,0.0113107119095143
"3339680",0.011880999904952,0.0285143997718848,0.00123562399011501,0.015587871875297,0.0495200076038399,0.000190095998479232,0.0108354719133162,0.000285143997718848,0.00513259195893926,0.000760383993916928,0.00427715996578272
"3341680",0.0488546716091626,0.0123562399011501,0.0112156639102747,0.00228115198175078,0.00522763995817888,9.5047999239616e-05,0.0213857998289136,0,0.00161581598707347,0.000190095998479232,0.00142571998859424
"3345650",0.0555080315559357,0.0767037353863701,0.00361182397110541,0.0257580077939359,0.0316509837467921,0.00047523999619808,0.0622564395019485,0.00104552799163578,0.00931470392548237,0.0018059119855527,0.00494249596046003
"3347653",0.0095047999239616,0.00095047999239616,0.00437220796502234,0.000760383993916928,0.00959984792320122,0.00047523999619808,0.0323163197414694,0.00104552799163578,0,0.00114057599087539,0.0254728637962171
"3357650",0.00465735196274118,0.108449767132402,0.00940975192472198,0.144377910844977,0.0498051516015588,0.00266134397870925,0.0164433038684536,9.5047999239616e-05,0.014352247885182,0.000855431993156544,0.0268985837848113
"3363660",0.00541773595665811,0.00579792795361658,0.0718562874251497,0.0123562399011501,0.00684345594525235,0.0217659918258721,0.0219560878243513,0.00361182397110541,0.0110255679117955,0.00513259195893926,0.0135918638912651
"3367653",0.033171751734626,0.00266134397870925,0.00247124798023002,0.00570287995437696,0.00114057599087539,0.00399201596806387,0.0166333998669328,0.000285143997718848,0.000570287995437696,0.00152076798783386,0.00275639197794886
"3377650",0.00579792795361658,0.117859519057124,0.00218610398251117,0.152361942781104,0.0116909039064728,0.0323163197414694,0.0298450717612394,0.00047523999619808,0.00209105598327155,0.00484744796122042,0.00123562399011501
"3403653",0.0271837277825302,0.00247124798023002,0.0101701359186389,0.0018059119855527,0.0271837277825302,0.000285143997718848,0.0509457275924342,0.0023761999809904,9.5047999239616e-05,0.00684345594525235,0.0153027278775782
"3405653",0.0146373918829009,0.000380191996958464,0.00978994392168045,0.00133067198935462,0.0018059119855527,0.00171086398631309,0.0264233437886132,0.00171086398631309,0,0.00541773595665811,0.000380191996958464
"3407653",0.00883946392928429,0.0276589677787283,0.00199600798403194,0.0259481037924152,0.101226119190191,0.0089345119285239,0.0223362798213098,0.00313658397490733,0.0124512879003897,0.020055127839559,0
"3415660",0.000380191996958464,0.0780344073757247,0.00142571998859424,0.17080125463359,0.0308905997528752,0.00114057599087539,9.5047999239616e-05,0.000285143997718848,0.000285143997718848,0.000190095998479232,0.000190095998479232
"3421653",0.000760383993916928,0.0203402718372778,0.282577701739378,0.0129265278965878,0.00228115198175078,0.050755631593955,0.0489497196084022,0.00114057599087539,0.00133067198935462,0,0
"3427670",0.00161581598707347,0.145138294838894,0.00902955992776352,0.115388271076894,0.0136869118905047,9.5047999239616e-05,0.0210056078319551,0.000380191996958464,0.029940119760479,0.00503754395969965,0
"3429653",0.0312707917498337,0.00114057599087539,0.00275639197794886,0.00047523999619808,0.0123562399011501,0.0018059119855527,9.5047999239616e-05,0.00114057599087539,0,9.5047999239616e-05,0.00266134397870925
"3433650",0.0273738237810094,0.039349871685201,0.0023761999809904,0.0389696796882426,0.00836422393308621,0.0360231917118145,0.00047523999619808,0.000570287995437696,0.00665335994677312,9.5047999239616e-05,0.0216709438266324
"3439680",0.0298450717612394,0.0172036878623705,0.00323163197414694,0.0415359756677122,0.0226214238190286,0,0.0421062636631499,0.000380191996958464,0.0135918638912651,0.0029464879764281,0.0187244558502044
"3477660",0.0187244558502044,0.028704495770364,0.00047523999619808,0.00836422393308621,0.0130215758958274,0.000760383993916928,0.017583879859329,0.000190095998479232,0.00152076798783386,0.00104552799163578,0.00798403193612774
"3481660",0,0.0290846877673225,0.00142571998859424,0.00570287995437696,0.0210056078319551,0.000285143997718848,0.000190095998479232,0.000190095998479232,0.00313658397490733,9.5047999239616e-05,0.000380191996958464
"3483651",0.0238570478091436,0.0120710959034312,0.00484744796122042,0.000760383993916928,0.00978994392168045,0.000285143997718848,0.13116623895067,9.5047999239616e-05,0.00209105598327155,0.00152076798783386,0.00703355194373158
"3485680",0.00541773595665811,0.0416310236669518,0.000190095998479232,0.011880999904952,0.0214808478281532,0.0278490637772075,0.0128314798973482,9.5047999239616e-05,0.00351677597186579,9.5047999239616e-05,0.0123562399011501
"3487650",0.00342172797262618,0.00427715996578272,0.00256629597946963,0.0023761999809904,0.00779393593764851,9.5047999239616e-05,0.0153027278775782,9.5047999239616e-05,0.000760383993916928,0.00104552799163578,0.00646326394829389
"3491650",0.00522763995817888,0.0667236954662104,0.00114057599087539,0.117764471057884,0.00760383993916928,0.00171086398631309,0.0247124798023002,0,0.0352628077178975,0.00408706396730349,0.0104552799163578
"3495650",0.00845927193232583,0.0817412793460698,0.00123562399011501,0.00332667997338656,0.0157779678737763,0,0.00541773595665811,9.5047999239616e-05,0.00845927193232583,9.5047999239616e-05,0.00484744796122042
"3499660",0.00351677597186579,0.0350727117194183,0.000760383993916928,9.5047999239616e-05,0.00313658397490733,0.00095047999239616,0.00788898393688813,0.000190095998479232,0.0109305199125558,0.000760383993916928,0.00902955992776352
"3501650",0.0426765516585876,0.00266134397870925,0.0837372873301017,0.0167284478661724,0.0263282957893736,0.00503754395969965,0.0550327915597377,0.000380191996958464,0,0.00190095998479232,0.00484744796122042
"3511650",0.0191996958464024,0.00817412793460698,0.000665335994677312,0.00275639197794886,0.00798403193612774,0.000190095998479232,0.112061591103507,0.000285143997718848,0.00104552799163578,0.00152076798783386,0.0130215758958274
"3515660",0.00684345594525235,0.00902955992776352,0.000380191996958464,0.00389696796882426,0.0191046478471628,0.00190095998479232,0.00104552799163578,9.5047999239616e-05,9.5047999239616e-05,0,0.00788898393688813
"3517653",0.0846877673224979,0.00370687197034502,0.00750879193992966,0.0041821119665431,0.0550327915597377,0.000665335994677312,0.0109305199125558,0.00171086398631309,0.00047523999619808,0.00779393593764851,0.00741374394069005
"3519670",0.0201501758387986,0.00513259195893926,0.000570287995437696,0.00161581598707347,0.00788898393688813,0.000190095998479232,0.0209105598327155,9.5047999239616e-05,0.00123562399011501,0.000855431993156544,0.0518011595855907
"3527670",0.0258530557931756,0.0108354719133162,0.0499001996007984,0.0219560878243513,0.0359281437125748,0.00427715996578272,0.0433418876532649,0.00047523999619808,0.00855431993156544,0.0029464879764281,0.00342172797262618
"3529653",0.058169375534645,0.00228115198175078,0.0100750879193993,0.00114057599087539,0.0065583119475335,0.000190095998479232,0.0303203117574375,0.00095047999239616,0.000570287995437696,9.5047999239616e-05,0.0164433038684536
"3531650",0.011880999904952,0.0408706396730349,0.00380191996958464,0.00332667997338656,0.00807907993536736,0.0071285999429712,0.016823495865412,0.000570287995437696,0.000665335994677312,0.00104552799163578,0.0275639197794886
"3537650",0.0457180876342553,0.0115008079079935,0.0216709438266324,0.0286094477711244,0.0089345119285239,0.0120710959034312,0.0257580077939359,0.000380191996958464,0.00332667997338656,0.00123562399011501,0.00665335994677312
"3561650",0.00845927193232583,0.00798403193612774,0.000190095998479232,0.00228115198175078,0.00855431993156544,0.00190095998479232,0.0446725596426195,0.000380191996958464,0.000190095998479232,0.000190095998479232,0.0089345119285239
